,location.postalCode,location.lat,location.lng,categories
120,M1S,43.78937231506984,-79.26052359918353,Sporting Goods Shop
121,M1S,43.797555643095244,-79.26942742333271,Church
122,M1S,43.78971877033453,-79.25775975103697,Scenic Lookout
0,M4S,43.704513877453266,-79.38861602551758,Café
1,M4S,43.704344001380505,-79.38865888961692,Coffee Shop
2,M4S,43.704306972718996,-79.3886286020279,Spa
3,M4S,43.704291008015225,-79.38873233163676,Flower Shop
4,M4S,43.70413799694304,-79.38841260442167,Dessert Shop
5,M4S,43.70591826811818,-79.38899874687195,Costume Shop
6,M4S,43.704176,-79.388973,Coffee Shop
7,M4S,43.704938,-79.388718,Japanese Restaurant
8,M4S,43.70435357093811,-79.388357,Candy Store
9,M4S,43.70417420799057,-79.38816603396522,Library
11,M4S,43.704383,-79.388466,Italian Restaurant
12,M4S,43.704839243420075,-79.38854629838522,Toy / Game Store
13,M4S,43.704311,-79.388512,New American Restaurant
14,M4S,43.704231301118675,-79.38772069064323,Food & Drink Shop
15,M4S,43.704236,-79.388358,Gift Shop
16,M4S,43.705923,-79.389548,Coffee Shop
17,M4S,43.704728,-79.388841,Candy Store
18,M4S,43.702616,-79.388095,Home Service
19,M4S,43.70517671239303,-79.3887930388649,Dessert Shop
20,M4S,43.70387268066406,-79.3884048461914,Library
21,M4S,43.704819759806,-79.38876531974381,Doctor's Office
22,M4S,43.704558,-79.38863854,Italian Restaurant
23,M4S,43.70345770889594,-79.38821001837454,American Restaurant
24,M4S,43.70218,-79.388058,Gas Station
25,M4S,43.70520343034392,-79.38899545068494,Bookstore
26,M4S,43.70498511291793,-79.38847622354874,Seafood Restaurant
27,M4S,43.703344,-79.388146,Antique Shop
28,M4S,43.70327,-79.387867,Women's Store
29,M4S,43.705911,-79.389013,Café
30,M4S,43.70577954026513,-79.38910619616112,Indie Movie Theater
31,M4S,43.70421196116878,-79.38803315162659,Dentist's Office
32,M4S,43.704162,-79.388415,Nail Salon
33,M4S,43.704115,-79.388434,Italian Restaurant
34,M4S,43.703594,-79.3879846,Italian Restaurant
35,M4S,43.702880859375,-79.38800811767578,Indian Restaurant
36,M4S,43.70494407149989,-79.38870408604551,Sushi Restaurant
37,M4S,43.704572,-79.389,Spa
38,M4S,43.70575225315343,-79.38912464296774,Pizza Place
39,M4S,43.70428,-79.388245,Flower Shop
40,M4S,43.702937181010626,-79.38790444198817,Movie Theater
42,M4S,43.703915,-79.388391,Toy / Game Store
43,M4S,43.70375,-79.388257,Bookstore
44,M4S,43.70543184400693,-79.38887528001565,Eye Doctor
45,M4S,43.70530942899307,-79.38863886526961,Laundry Service
46,M4S,43.7051438121062,-79.38890826807172,Bank
48,M4S,43.7029376,-79.3879896,Electronics Store
49,M4S,43.705655,-79.388863,Chocolate Shop
50,M4S,43.70407,-79.388268,Locksmith
51,M4S,43.703388,-79.387981,Pet Service
52,M4S,43.702927,-79.38819,Café
55,M4S,43.70521995120294,-79.38992539402788,Post Office
56,M4S,43.703791,-79.388362,Thrift / Vintage Store
57,M4S,43.70535984573582,-79.38942790031433,Coffee Shop
58,M4S,43.704474,-79.388636,Bakery
59,M4S,43.705991,-79.389062,Health & Beauty Service
60,M4S,43.70450803200622,-79.38808356314138,Laundry Service
62,M4S,43.705524,-79.389023,Salon / Barbershop
64,M4S,43.705902355065994,-79.38856739092513,Flower Shop
65,M4S,43.705496,-79.389042,Flower Shop
67,M4S,43.704647,-79.38904,Parking
68,M4S,43.70395253254249,-79.38825400276295,Café
72,M4S,43.70469991331059,-79.38872133559848,Boutique
73,M4S,43.705458386533934,-79.38895972938143,Salon / Barbershop
74,M4S,43.703837,-79.388209,Kids Store
75,M4S,43.70539428549912,-79.38867185340997,Building
76,M4S,43.70366345885048,-79.38828149299509,Winery
77,M4S,43.70334609011555,-79.38820452032452,Grocery Store
78,M4S,43.7037200410511,-79.38838045776316,Accessories Store
81,M4S,43.702872,-79.387752,Bookstore
82,M4S,43.706027101909015,-79.38936863344793,Coffee Shop
89,M4S,43.70364482216127,-79.38822868880115,Nail Salon
90,M4S,43.703984,-79.3881945,Nail Salon
91,M4S,43.70395561966979,-79.38828699104053,Nail Salon
92,M4S,43.70464242045723,-79.38786149024963,Bowling Alley
94,M4S,43.703035409542274,-79.38812204953499,Nail Salon
95,M4S,43.705746,-79.38887,Miscellaneous Shop
96,M4S,43.70588808445558,-79.38939758952215,French Restaurant
97,M4S,43.706087,-79.389277,Pizza Place
98,M4S,43.70302614096301,-79.3880175864294,French Restaurant
99,M4S,43.7050944375599,-79.38863336724508,Jewelry Store
101,M4S,43.704669,-79.389098,Furniture / Home Store
102,M4S,43.704063,-79.388017,Salon / Barbershop
103,M4S,43.70564118716892,-79.3889852401568,Salon / Barbershop
104,M4S,43.70341,-79.388264,Pet Store
105,M4S,43.703384,-79.38824,Thrift / Vintage Store
106,M4S,43.703862008735605,-79.38829798713046,Salon / Barbershop
107,M4S,43.704379,-79.388247,French Restaurant
108,M4S,43.705843,-79.389303,Building
109,M4S,43.70579503016207,-79.38913006032415,Jewelry Store
110,M4S,43.70262596179881,-79.38812754758992,Spa
111,M4S,43.705809382927534,-79.38917217209685,Salon / Barbershop
112,M4S,43.70565456930811,-79.38881635665894,Candy Store
113,M4S,43.705094429911526,-79.38913368614006,Residential Building (Apartment / Condo)
114,M4S,43.7035363,-79.3883505,Antique Shop
115,M4S,43.703733,-79.388242,Café
116,M4S,43.70333888951121,-79.38883129592259,Massage Studio
117,M4S,43.705815,-79.38873,Dessert Shop
118,M4S,43.70287096732321,-79.3878729615322,Antique Shop
119,M4S,43.70597,-79.38923,Dessert Shop
120,M4S,43.705290907194104,-79.3902332785989,Historic Site
0,M5S,43.66248699305214,-79.40065676565847,College Gym
1,M5S,43.66258359953375,-79.39858797539718,College Academic Building
2,M5S,43.66285252777557,-79.40075571718204,Medical School
3,M5S,43.66353136924725,-79.4006457709724,Spiritual Center
4,M5S,43.66293556940227,-79.4013261795044,College Track
5,M5S,43.66311330602211,-79.39988241128911,College Gym
6,M5S,43.66355135916493,-79.40178748741704,Café
7,M5S,43.664249170185364,-79.39900070428848,College Library
8,M5S,43.662949,-79.40179,Bike Rental / Bike Share
9,M5S,43.66209974857563,-79.40029438867711,College Residence Hall
10,M5S,43.66151607008379,-79.40054132208041,College Academic Building
11,M5S,43.66435,-79.40049,Garden
12,M5S,43.66309939908409,-79.40259064752568,Bank
13,M5S,43.66201648509592,-79.39850649514088,College Cafeteria
14,M5S,43.66348240883625,-79.39900206059181,College Lab
15,M5S,43.662056759260395,-79.4004549110371,College Library
16,M5S,43.66426133492711,-79.39932090971979,College Library
17,M5S,43.66131669333881,-79.40114602493607,College Residence Hall
18,M5S,43.662146005298034,-79.40032041642496,College Residence Hall
19,M5S,43.66193955871193,-79.40080099598487,College Cafeteria
21,MS5,43.663249,-79.400521,College Academic Building
22,M5S,43.66662530828417,-79.40552083714118,Burrito Place
23,M5S,43.664073840216815,-79.39937038621001,College Library
24,M5S,43.66134797635707,-79.40079190769039,College Administrative Building
25,M5S,43.662644,-79.399084,Student Center
26,M5S,43.663531480879094,-79.40040734448023,Student Center
27,M5S,43.66151012229729,-79.40093523288142,College Residence Hall
28,M5S,43.66346632197941,-79.40201002696384,College Residence Hall
29,M5S,43.66265931413509,-79.39844682069163,College History Building
30,M5S,43.663658573630634,-79.3983313743529,Food Truck
31,M5S,43.66267187452542,-79.39848816597433,Coffee Shop
32,M5S,43.6626173515938,-79.39806461334229,Hot Dog Joint
33,M5S,43.663306849975505,-79.40195961889766,Student Center
34,M5S,43.662336426724835,-79.40190464655838,College Residence Hall
35,M5S,43.66314752573759,-79.4017863002478,Gym Pool
36,M5S,43.662438,-79.399129,College Classroom
37,M5S,43.662897,-79.40107,Bank
38,M5S,43.662983358149035,-79.40031593182184,Gym
39,M5S,43.66326508266806,-79.40006855163695,Bakery
40,M5S,43.66250062878902,-79.40241588805144,Church
41,M5S,43.662902,-79.398209,College & University
42,M5S,43.66239016351719,-79.39789707492999,Food Truck
43,M5S,43.663265,-79.401675,Coffee Shop
44,M5S,43.66217225302434,-79.40205856902597,Church
45,M5S,43.6628677386277,-79.3989031071905,College Lab
46,M5S,43.66154695335376,-79.40096461449488,Student Center
47,M5S,43.66109320940549,-79.40111535584451,College Auditorium
48,m5s,43.664331453624065,-79.4005005807838,Korean Restaurant
49,M5S,43.662365,-79.398617,College Classroom
50,M5S,43.66363169007905,-79.40191014379377,Parking
51,M5S,43.66390512038843,-79.39970572616785,College Lab
52,M5S,43.66274284496364,-79.3995318092402,Lounge
53,M5S,43.662187,-79.398452,Burger Joint
54,M5S,43.661643,-79.400278,Park
55,M5S,43.66153,-79.400563,College Rec Center
56,M5S,43.66421422314263,-79.40031043449159,Food Truck
57,M5S,43.66223704029309,-79.39793586730957,Food Truck
58,M5S,43.663046272006284,-79.40149785023105,College Rec Center
59,M5S,43.663205,-79.399841,College Science Building
60,M5G,43.66421422314263,-79.40031043449159,Food Truck
61,M5S,43.66239,-79.40199,Tram Station
62,M5S,43.66237771922582,-79.39789157745587,College Auditorium
63,M5S,43.66300780461368,-79.39879315884255,College Arts Building
64,M5S,43.66276782954045,-79.40198710505504,Bus Line
65,M5S,43.662385,-79.398332,Student Center
66,M5S,43.66283429794807,-79.3994034490222,College Academic Building
68,M5S,43.664058616955536,-79.40050284085567,General College & University
70,M5S,43.664165719815855,-79.4004808515772,University
71,M5S,43.66174186300723,-79.40166826512672,Post Office
72,M5S,43.66305,-79.39918,College Classroom
73,M5S,43.66154004823135,-79.4016902541226,Building
74,M5S,43.66319065887404,-79.39808398885582,Food Truck
75,M5S,43.661964864753315,-79.40182981313728,Theater
76,M5S,43.6636096935177,-79.40035716173605,Fraternity House
77,M5S,43.662816672754346,-79.39953530765281,Student Center
78,M5S,43.66304780324281,-79.40207506070372,Convenience Store
79,M5S,43.66360855102539,-79.40169525146484,College Library
81,M5V,43.661496,-79.39946,Rental Car Location
82,M5S,43.66333075902387,-79.39794655218243,University
83,M5S,43.662116,-79.39842,Asian Restaurant
84,M5S,43.66320086685925,-79.39863923093571,General College & University
85,M5S,43.662229,-79.400316,College Residence Hall
86,M5S,43.66196592071194,-79.40109105211272,College Residence Hall
87,M5S,43.6629753112793,-79.3991470336914,Coworking Space
88,M5S,43.6635,-79.399699,College Gym
89,M5S,43.662101727347064,-79.39866671808073,Student Center
90,M5S,43.662115,-79.399474,College Administrative Building
91,M5S,43.66324602417526,-79.40203428268433,Sandwich Place
92,M5S,43.662969,-79.401862,Mediterranean Restaurant
93,M5S,43.662743,-79.402129,Office
94,M5S,43.661889,-79.402037,College Auditorium
95,M5S,43.663101,-79.402017,College Residence Hall
96,M5S,43.663615221740145,-79.4018826576135,College Gym
97,M5S,43.662315,-79.400092,College Classroom
98,m5s,43.66343799883509,-79.39978818662682,Building
99,M5S,43.662126,-79.398666,College Classroom
100,M5S,43.662994,-79.39914,Historic Site
101,M5S,43.66417428511464,-79.39885363045012,College Administrative Building
102,M5S,43.662624121853135,-79.39824341514091,Chinese Restaurant
103,M5S,43.66206167330026,-79.39804550660786,College Classroom
104,M5S,43.661966,-79.398174,Farmers Market
105,M5S,43.662568775089895,-79.39807299392946,College Classroom
106,M5S,43.662053,-79.400122,Garden
107,M5S,43.66348373927357,-79.40004656225513,Bike Rental / Bike Share
108,M5S,43.66397528244377,-79.40029415670506,Farm
109,M5S,43.66248279312043,-79.39812796848399,College Classroom
110,M5S,43.663013,-79.398108,Food Truck
111,M5S,43.663951621393025,-79.4004258783581,Hookah Bar
112,M5S,43.662912,-79.39807,College Stadium
113,M5S,43.664260384297634,-79.4010525711169,Theater
114,M5S,43.662836815269436,-79.40198160782424,Building
115,M5S,43.66359924792348,-79.40195961889766,Coffee Shop
0,M6S,43.647698028781186,-79.48108434677124,Park
1,M6S,43.649944422830295,-79.48399494728346,Metro Station
2,M6H,43.65126130489526,-79.48468923568726,School
3,M6S,43.65384332301876,-79.49015277318816,Playground
4,M6S,43.6497486,-79.4833408,Modern European Restaurant
5,M6S,43.64978585090893,-79.48473100241476,Comic Shop
6,M6S,43.64963580087399,-79.48383654449651,Coffee Shop
7,M6S,43.650172533164266,-79.4816353061342,Cosmetics Shop
8,M6S,43.649827,-79.482622,Bakery
9,M6S,43.65256850797666,-79.48650123124968,Housing Development
10,M6S,43.64980188,-79.4836826,Smoothie Shop
11,M6S,43.64994563414707,-79.48200902277628,French Restaurant
12,M6S,43.64931132140717,-79.48455987958097,Pizza Place
13,M6S,43.64953295859084,-79.4830557372747,Bar
14,M6S,43.649476,-79.485065,Funeral Home
15,M6S,43.6497791550768,-79.48289414342419,Burrito Place
16,M6S,43.649487,-79.483713,Dentist's Office
17,M6S,43.64938021198421,-79.48394733079701,Doctor's Office
18,M6S,43.6496442,-79.4840082,Sandwich Place
19,M6S,43.649766,-79.483358,Health & Beauty Service
20,M6S,43.64929556294681,-79.483634267133,Medical Center
21,M6S,43.6495464,-79.4822051,Pet Store
22,M6S,43.65,-79.48199,Sushi Restaurant
23,M6S,43.649906,-79.48268,Massage Studio
24,M6S,43.64964735112305,-79.48343639040918,Café
25,M6S,43.6500749197575,-79.48313995390653,Café
26,M6S,43.6498752068892,-79.48243692605746,Veterinarian
27,M6S,43.64990164450559,-79.4846109228881,Sushi Restaurant
28,M6S,43.64988300126802,-79.48229961530103,Dentist's Office
29,M6S,43.649527,-79.483608,Physical Therapist
30,M6S,43.649448,-79.483623,Dentist's Office
31,M6S,43.649706892370915,-79.48332120239924,Arts & Crafts Store
32,M6S,43.649423,-79.483632,Medical Center
33,M6S,43.649881,-79.482293,Nail Salon
34,M6S,43.649329,-79.483721,Medical Center
35,M6S,43.649260816538686,-79.48385945338528,Optical Shop
36,M6S,43.64979533396716,-79.48255648569727,Veterinarian
37,M6S,43.64981,-79.4827,Medical Center
38,M6S,43.649282,-79.483384,Dentist's Office
39,M6S,43.649392011239065,-79.484469101193,Bike Shop
40,M6S,43.649617,-79.48374,Noodle House
41,M6S,43.649801,-79.482271,Boutique
42,M6S,43.649800784968164,-79.48272777159343,Falafel Restaurant
43,M6S,43.650461594719744,-79.48216230433883,Parking
44,M6S,43.649562,-79.48408,Bakery
45,M6S,43.6497,-79.48354,Mediterranean Restaurant
46,M6S,43.64933947489256,-79.48355188178047,Medical Center
47,M6S,43.650193,-79.481715,Coffee Shop
48,M6S,43.64989127391365,-79.4824044490675,Sushi Restaurant
49,M6S,43.649537,-79.484069,Convenience Store
50,M6S,43.650017,-79.482475,Massage Studio
51,M6S,43.649427,-79.484302,ATM
52,M6S,43.650046398990675,-79.48200166225433,Furniture / Home Store
53,M6S,43.6493078,-79.4845008,Dentist's Office
54,M6S,43.64916317475372,-79.48365623654783,Video Store
55,M6S,43.64951769174197,-79.48398028480467,Optical Shop
57,M6S,43.64939525764269,-79.48355965141116,Pizza Place
58,M6S,43.65235222901331,-79.48160756595674,Event Space
59,M6S,43.64959968413698,-79.48340672640414,Office
60,M6S,43.649576071513266,-79.48381002230416,Medical Center
61,M6S,43.64957024963474,-79.4833353711994,Nail Salon
62,M6S,43.64925890136825,-79.4846509607823,Pub
63,M6S,43.6495,-79.485,Spa
64,M6S,43.6491497593829,-79.48374509811401,Dentist's Office
66,M6S,43.64938,-79.483681,Dentist's Office
67,M6S,43.64986419891506,-79.48458443951105,Salon / Barbershop
68,M6S,43.64951305181438,-79.48407033610728,Diner
69,M6S,43.64989482456032,-79.48198105355365,Sushi Restaurant
70,M6S,43.649951,-79.482172,Fruit & Vegetable Store
71,M6S,43.64945618546807,-79.48466682393506,Diner
72,M6S,43.649584495409826,-79.48359489440918,Men's Store
73,M6S,43.64991,-79.483044,Smoke Shop
74,M6S,43.64922739104706,-79.4834715127945,Chiropractor
75,M6S,43.65009906255599,-79.48310150721046,Parking
76,M6S,43.649931,-79.483052,Grocery Store
78,M6S,43.65175103934066,-79.48572133801831,Office
79,M6S,43.651649475097656,-79.48343658447266,Bus Stop
80,M6S,43.649423,-79.483444,Doctor's Office
83,M6S,43.650252,-79.481513,Furniture / Home Store
84,M6S,43.64984188412754,-79.48261453424496,Fish & Chips Shop
85,M6S,43.649916163956,-79.48214582700953,Salon / Barbershop
86,M6S,43.6498897,-79.4820571,Spa
87,M6S,43.649526872172686,-79.4850293145204,Optical Shop
88,M6S,43.649769,-79.483337,Office
89,M6S,43.64960377849241,-79.48371665241146,Medical Center
92,M6S,43.6494097262782,-79.48476568514603,Dentist's Office
93,M6S,43.652464,-79.485776,Business Center
94,M6S,43.64998,-79.482252,Cosmetics Shop
95,M6S,43.649455,-79.484913,Post Office
96,M6s,43.64927900702392,-79.48487003853077,Doctor's Office
97,M6S,43.64929032480853,-79.48482206988511,Doctor's Office
98,M6S,43.649356842041016,-79.48360443115234,Dentist's Office
99,M6S,43.64923310938853,-79.48376059119634,Dentist's Office
100,M6S,43.64926671670432,-79.48412308536757,Dentist's Office
101,M6S,43.649618207966014,-79.48341457269493,Miscellaneous Shop
102,M6S,43.65035676984282,-79.48185472703683,Dentist's Office
103,M6S,43.649902,-79.484899,Salon / Barbershop
104,M6S,43.65011241483023,-79.48454599342118,Salon / Barbershop
105,M6S,43.64990085651366,-79.48381002230416,Furniture / Home Store
106,M6S,43.65001228252687,-79.48442516274794,Building
107,M6S,43.65021,-79.482538,Massage Studio
108,M6S,43.649937191836706,-79.4823655244898,Food & Drink Shop
109,M6S,43.650145131895826,-79.4813988516366,Falafel Restaurant
110,M6S,43.6499715,-79.4822021,Women's Store
111,M6S,43.653594,-79.485993,Building
112,M6S,43.649675,-79.48253,Salon / Barbershop
113,M6W,43.649711,-79.48294999445989,Electronics Store
114,M6S,43.64965767974358,-79.48300264420365,Pharmacy
115,M6S,43.650325775146484,-79.48181915283203,Parking
116,M6S,43.649739130578624,-79.4835189276187,Mediterranean Restaurant
117,M6S,43.64942025941799,-79.48361779006842,Eastern European Restaurant
118,M6S,43.64978442,-79.48312089,Garden
119,M6S,43.64979360189705,-79.48263465318523,Pizza Place
120,M6S,43.6498566723268,-79.48205245542091,Sushi Restaurant
121,M6S,43.64969177130429,-79.4828323798863,Restaurant
122,M6S,43.64941098873276,-79.4850293145204,Residential Building (Apartment / Condo)
123,Can,43.649708705125306,-79.48259711265564,Internet Cafe
0,M1T,43.78095486026403,-79.30249983586111,Elementary School
1,M1T,43.77977026801639,-79.30546402931213,Auto Dealership
2,M1T,43.7804,-79.3007,Fast Food Restaurant
3,M1T,43.779851,-79.308425,Lawyer
4,M1T,43.78071530531422,-79.298415184021,Shipping Store
5,M1T,43.7791686,-79.3036167,Bank
6,M1T,43.77808271616453,-79.30886487900125,Fast Food Restaurant
7,M1T,43.780327,-79.29906,Fast Food Restaurant
8,M1T,43.778649,-79.308264,Italian Restaurant
9,M1T,43.779337,-79.307682,Gas Station
10,M1T,43.77911188987803,-79.30530638628598,Salon / Barbershop
12,M1T,43.780486823395066,-79.30232868852718,Church
13,M1T,43.78047,-79.299109,Shoe Repair
14,M1T,43.7790036,-79.3087833,Convenience Store
15,M1T,43.77615538871523,-79.30772727215074,Grocery Store
16,M1T,43.77964174038004,-79.30484963971152,Bank
17,M1T,43.780311,-79.302918,Church
18,M1T,43.770176906293976,-79.33452209494135,Auto Dealership
19,142,43.78357217787199,-79.30491567549906,Shopping Mall
20,M1T,43.778685,-79.308738,Automotive Shop
21,M1T,43.77950644323062,-79.30680559697629,Rental Car Location
22,M1T,43.78360724036883,-79.29898327417831,Pizza Place
23,M1T,43.7809377,-79.2986338,Convenience Store
24,M1T,43.780437780734204,-79.2998370364667,Thai Restaurant
25,M1T,43.7809,-79.298764,Pharmacy
26,M1T,43.77860641479492,-79.30789184570312,Candy Store
